dim_name,dim_id,probe_type,layer,cosine,abs_cosine,r_squared
0_baseline,0,reading,6,0.01501490268856287,0.01501490268856287,0.0002254473027470125
0_baseline,0,reading,7,0.03467781841754913,0.03467781841754913,0.0012025510902005099
0_baseline,0,reading,8,0.027675025165081024,0.027675025165081024,0.000765907017887868
0_baseline,0,reading,9,0.017553243786096573,0.017553243786096573,0.00030811636741413795
0_baseline,0,reading,10,0.0017133341170847416,0.0017133341170847416,2.935513796766551e-06
0_baseline,0,reading,11,0.0016546095721423626,0.0016546095721423626,2.737732836225132e-06
0_baseline,0,reading,12,-0.01839921437203884,0.01839921437203884,0.00033853108950824065
0_baseline,0,reading,13,-0.008068608120083809,0.008068608120083809,6.510243699548238e-05
0_baseline,0,reading,14,0.026973534375429153,0.026973534375429153,0.0007275715567024582
0_baseline,0,reading,15,0.033642686903476715,0.033642686903476715,0.0011318303820853637
0_baseline,0,reading,16,0.018869418650865555,0.018869418650865555,0.00035605496022163285
0_baseline,0,reading,17,0.021286308765411377,0.021286308765411377,0.0004531069408564292
0_baseline,0,reading,18,0.026405809447169304,0.026405809447169304,0.0006972667725602157
0_baseline,0,reading,19,0.012629123404622078,0.012629123404622078,0.00015949475796917315
0_baseline,0,reading,20,0.03504492715001106,0.03504492715001106,0.0012281469189495825
0_baseline,0,reading,21,0.013516640290617943,0.013516640290617943,0.0001826995647459563
0_baseline,0,reading,22,0.008807471953332424,0.008807471953332424,7.757156220873727e-05
0_baseline,0,reading,23,0.004084226209670305,0.004084226209670305,1.6680903731757868e-05
0_baseline,0,reading,24,0.0012631597928702831,0.0012631597928702831,1.5955726623240966e-06
0_baseline,0,reading,25,-0.010610709898173809,0.010610709898173809,0.00011258716454320365
0_baseline,0,reading,26,0.007628700230270624,0.007628700230270624,5.8197067203331074e-05
0_baseline,0,reading,27,0.03507159650325775,0.03507159650325775,0.0012300168812873213
0_baseline,0,reading,28,0.03373677656054497,0.03373677656054497,0.0011381700926961363
0_baseline,0,reading,29,0.009237944148480892,0.009237944148480892,8.533961209045236e-05
0_baseline,0,reading,30,0.019605765119194984,0.019605765119194984,0.0003843860259090427
0_baseline,0,reading,31,0.005295658018440008,0.005295658018440008,2.8043993848267954e-05
0_baseline,0,reading,32,-0.006128369830548763,0.006128369830548763,3.755691677998028e-05
